id as number,year,occasion,site,food_trt,helm_trt,date,sess,trap,tag,id,sex,ow,per,nip,preg,test,head,mass,ticks,ear_ed,saliva_sr,smear_bs,bloodspin_bc,bloodrna_br,fecalegg_fe,fecalrna_fr,deworm,fate,handler,notes
988,2021,6,janakkala,supplement,deworm,10/7/2021,3,I2,226728,0988,M,0,NA,NA,NA,0,12.7,15.5,NA,NA,1,1,1,1,1,1,NA,R,NM,
989,2021,6,janakkala,supplement,deworm,10/7/2021,3,H3,226714,0989,M,0,NA,NA,NA,0,13.3,14.0,NA,NA,1,1,1,1,1,1,1,R,JV,
990,2021,6,janakkala,supplement,deworm,10/7/2021,3,I3,226786,0990,M,0,NA,NA,NA,0,12.5,15.0,NA,NA,1,1,1,1,1,1,1,R,NM,
991,2021,6,janakkala,supplement,deworm,10/7/2021,3,H1,226241,0991,M,0,NA,NA,NA,0,13.2,13.0,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
992,2021,6,janakkala,supplement,deworm,10/7/2021,3,B4,226743,0992,F,0,0,0,0,NA,12.5,14.5,NA,1,1,1,1,1,1,1,1,R,NM,
993,2021,6,janakkala,supplement,deworm,10/7/2021,3,K3,226780,0993,M,0,NA,NA,NA,0,12.8,15.5,NA,1,1,1,1,1,1,1,1,R,JV,
NA,2021,6,janakkala,supplement,deworm,10/7/2021,4,D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
NA,2021,6,janakkala,supplement,deworm,10/7/2021,4,E6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
NA,2021,6,kiirastuli,control,deworm,10/10/2021,1,C5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trap open, feces on door"
1001,2021,6,kiirastuli,control,deworm,10/10/2021,1,H5,219873,1001,M,0,NA,NA,NA,0,13.2,17.5,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1000,2021,6,kiirastuli,control,deworm,10/10/2021,1,K6,226701,1000,F,0,0,0,0,NA,12.1,15.5,NA,NA,1,1,1,1,1,1,1,R,NM,FR not fresh
1002,2021,6,kiirastuli,control,deworm,10/10/2021,1,A1,226104,1002,F,0,0,0,0,NA,13.0,15.5,NA,NA,1,1,1,1,1,1,1,R,JV,
1003,2021,6,kiirastuli,control,deworm,10/10/2021,1,J5,219870,1003,F,0,0,0,0,NA,13.4,21.5,NA,NA,1,1,1,1,1,1,1,R,NM,dirty swab
1004,2021,6,kiirastuli,control,deworm,10/10/2021,1,G1,226761,1004,M,0,NA,NA,NA,0,12.9,16.5,NA,1,1,1,1,1,1,1,1,R,JV,dirty swab
1005,2021,6,kiirastuli,control,deworm,10/10/2021,1,A4,226244,1005,M,0,NA,NA,NA,0,12.6,17.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1006,2021,6,kiirastuli,control,deworm,10/10/2021,1,J2,226203,1006,F,0,0,0,0,NA,12.9,14.0,NA,1,1,1,1,1,1,1,1,R,JV,
1040,2021,6,kiirastuli,control,deworm,10/11/2021,3,C5,226227,1040,M,0,NA,NA,NA,0,13.2,14.0,NA,1,1,1,1,1,1,1,1,R,JV,FR not fresh
NA,2021,6,kiirastuli,control,deworm,10/10/2021,2,E6,226227,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,new
1028,2021,6,mustikka,control,deworm,10/10/2021,1,A3,219812,1028,M,0,NA,NA,NA,0,14.5,15.0,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1029,2021,6,mustikka,control,deworm,10/10/2021,1,B3,226788,1029,F,0,0,0,0,NA,12.7,14.5,NA,NA,1,1,1,1,1,1,1,R,NM,
1030,2021,6,mustikka,control,deworm,10/10/2021,1,A2,226125,1030,M,0,NA,NA,NA,0,12.9,15.0,NA,NA,1,1,1,1,1,1,1,R,JV,
1031,2021,6,mustikka,control,deworm,10/10/2021,1,A4,219772,1031,M,0,NA,NA,NA,0,12.4,17.5,NA,NA,1,1,1,1,1,1,1,R,NM,FR not fresh
1032,2021,6,mustikka,control,deworm,10/10/2021,1,B5,226759,1032,M,0,NA,NA,NA,0,12.9,16.0,NA,NA,1,1,1,1,1,1,1,R,JV,
1033,2021,6,mustikka,control,deworm,10/10/2021,1,J4,219663,1033,F,0,0,0,0,NA,12.9,14.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1034,2021,6,mustikka,control,deworm,10/10/2021,1,C6,226712,1034,M,0,NA,NA,NA,0,12.7,15.0,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1036,2021,6,mustikka,control,deworm,10/10/2021,1,J2,219745,1036,M,0,NA,NA,NA,0,13.3,15.0,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1035,2021,6,mustikka,control,deworm,10/10/2021,1,G1,226194,1035,M,0,NA,NA,NA,1,12.2,15.0,NA,NA,1,1,1,1,1,1,1,R,NM,FR not fresh
1037,2021,6,mustikka,control,deworm,10/10/2021,1,H1,226136,1037,M,0,NA,NA,NA,0,12.9,14.5,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1038,2021,6,mustikka,control,deworm,10/10/2021,1,J1,226291,1038,M,0,NA,NA,NA,0,12.2,18.0,NA,1,1,1,1,1,1,1,1,R,NM,
1039,2021,6,mustikka,control,deworm,10/10/2021,1,I5,226270,1039,F,0,0,0,0,NA,13.0,16.5,NA,1,1,1,1,1,1,1,1,R,JV,
1055,2021,6,mustikka,control,deworm,10/10/2021,3,G6,226737,1055,M,0,NA,NA,NA,1,12.3,18.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1007,2021,6,talo,supplement,deworm,10/10/2021,1,F5,226293,1007,M,0,NA,NA,NA,0,13.4,16.0,NA,NA,1,1,1,1,1,1,1,R,JV,
1008,2021,6,talo,supplement,deworm,10/10/2021,1,D3,219892,1008,F,0,1,0,0,NA,13.2,23.5,NA,NA,1,1,1,1,1,1,1,R,NM,
1009,2021,6,talo,supplement,deworm,10/10/2021,1,G1,219889,1009,F,0,0,0,0,NA,14.0,21.0,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1010,2021,6,talo,supplement,deworm,10/10/2021,1,F4,226134,1010,M,0,NA,NA,NA,0,12.6,14.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1011,2021,6,talo,supplement,deworm,10/10/2021,1,F2,219901,1011,F,0,0,0,0,NA,13.4,15.5,NA,NA,1,1,1,1,1,1,1,R,JV,
1012,2021,6,talo,supplement,deworm,10/10/2021,1,I5,219960,1012,M,0,NA,NA,NA,0,12.9,15.5,NA,NA,1,1,1,1,1,1,1,R,NM,FR not fresh
1013,2021,6,talo,supplement,deworm,10/10/2021,1,H1,226776,1013,F,0,0,0,0,NA,12.8,14.0,NA,NA,1,1,1,1,1,1,1,R,JV,
1014,2021,6,talo,supplement,deworm,10/10/2021,1,G2,219861,1014,F,0,0,0,0,NA,13.1,14.5,NA,NA,1,1,1,1,1,1,1,R,NM,FR not fresh
1015,2021,6,talo,supplement,deworm,10/10/2021,1,C6,219854,1015,M,0,NA,NA,NA,0,13.2,14.0,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1016,2021,6,talo,supplement,deworm,10/10/2021,1,B5,226180,1016,M,0,NA,NA,NA,0,13.0,18.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1017,2021,6,talo,supplement,deworm,10/10/2021,1,E6,226296,1017,M,0,NA,NA,NA,0,13.6,17.0,NA,NA,1,1,1,1,0,0,1,R,JV,multicap w/ vole
1019,2021,6,talo,supplement,deworm,10/10/2021,1,A6,219990,1019,F,0,0,0,0,NA,12.9,17.0,NA,NA,1,1,1,1,0,0,1,R,NM,multicap w/ vole
1018,2021,6,talo,supplement,deworm,10/10/2021,1,E6,226138,1018,M,0,NA,NA,NA,0,13.3,16.0,NA,NA,1,1,1,1,1,1,1,R,JV,multicap w/ vole
1021,2021,6,talo,supplement,deworm,10/10/2021,1,A6,226181,1021,M,0,NA,NA,NA,1,12.8,15.5,NA,NA,1,1,1,1,1,0,1,R,NM,multicap w/ vole
1020,2021,6,talo,supplement,deworm,10/10/2021,1,E4,226209,1020,F,0,0,0,0,NA,13.3,16.5,NA,NA,1,1,1,1,1,1,1,R,JV,"multicap w/ vole, dirty swab"
1022,2021,6,talo,supplement,deworm,10/10/2021,1,C1,219725,1022,F,0,0,0,0,NA,12.1,13.5,NA,NA,1,1,1,1,0,0,1,R,NM,multicap w/ vole
1023,2021,6,talo,supplement,deworm,10/10/2021,1,I6,226214,1023,M,0,NA,NA,NA,0,12.4,13.0,NA,1,1,1,1,1,0,1,1,R,JV,"multicap w/ vole, FR small amount"
1024,2021,6,talo,supplement,deworm,10/10/2021,1,C1,219807,1024,M,0,NA,NA,NA,0,12.2,14.5,NA,NA,1,1,1,1,1,1,1,R,NM,FR collected 6-4
1025,2021,6,talo,supplement,deworm,10/10/2021,1,I6,226112,1025,F,0,0,0,0,NA,12.6,14.0,NA,1,1,1,1,1,0,0,1,R,JV,"multicap w/ vole, monthly recap"
1026,2021,6,talo,supplement,deworm,10/10/2021,1,J3,226769,1026,M,0,NA,NA,NA,0,13.0,13.0,NA,NA,1,1,1,1,1,1,1,R,JV,
1027,2021,6,talo,supplement,deworm,10/10/2021,1,F3,219717,1027,M,0,NA,NA,NA,0,12.5,15.0,NA,NA,1,1,1,1,1,0,1,R,NM,
NA,2021,6,talo,supplement,deworm,10/10/2021,1,F3,226277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AR,BN,
NA,2021,6,talo,supplement,deworm,10/10/2021,1,J3,219856,NA,NA,NA,NA,NA,NA,NA,NA,23.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,multicap w/ vole
NA,2021,6,talo,supplement,deworm,10/10/2021,1,G4,226261,NA,NA,NA,NA,NA,NA,NA,NA,16.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,NM,new
NA,2021,6,talo,supplement,deworm,10/10/2021,1,K5,226212,NA,NA,NA,NA,NA,NA,NA,NA,13.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,new
NA,2021,6,talo,supplement,deworm,10/10/2021,1,K6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DP,NM,
NA,2021,6,talo,supplement,deworm,10/10/2021,1,E4,226231,NA,NA,NA,NA,NA,NA,NA,NA,13.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,"multicap w/ vole, new"
NA,2021,6,talo,supplement,deworm,10/10/2021,2,C3,226187,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,
1054,2021,6,mustikka,control,deworm,10/11/2021,3,C4,219926,1054,M,0,NA,NA,NA,0,13.9,19.0,NA,NA,1,1,1,1,1,1,1,R,JV,
1057,2021,6,mustikka,control,deworm,10/11/2021,3,J5,219624,1057,M,0,NA,NA,NA,0,12.2,15.5,NA,1,1,1,1,1,1,1,1,R,NM,
1056,2021,6,mustikka,control,deworm,10/11/2021,3,B3,226705,1056,F,0,0,0,0,NA,12.4,14.0,NA,1,1,1,1,1,1,1,1,R,JV,
1041,2021,6,talo,supplement,deworm,10/11/2021,3,G4,226261,1041,M,0,NA,NA,NA,0,13.4,15.5,NA,1,1,1,1,1,1,1,NA,R,JV,
1042,2021,6,talo,supplement,deworm,10/11/2021,3,J5,226272,1042,F,0,0,0,0,NA,12.1,13.5,NA,NA,1,1,1,1,1,1,1,R,NM,
1044,2021,6,talo,supplement,deworm,10/11/2021,3,G1,219770,1044,M,0,NA,NA,NA,0,12.9,14.5,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1043,2021,6,talo,supplement,deworm,10/11/2021,3,K5,226212,1043,F,0,0,0,0,NA,12.5,14.5,NA,1,1,1,1,1,0,1,NA,R,NM,
1045,2021,6,talo,supplement,deworm,10/11/2021,3,A6,226289,1045,M,0,NA,NA,NA,0,13.1,15.5,NA,NA,1,1,1,1,NA,1,1,R,JV,"multicap w/ vole, FR small"
1047,2021,6,talo,supplement,deworm,10/11/2021,3,E4,226231,1047,M,0,NA,NA,NA,0,12.1,13.0,NA,1,1,1,1,1,NA,NA,NA,R,NM,multicap w/ vole
1046,2021,6,talo,supplement,deworm,10/11/2021,3,A6,226188,1046,F,0,0,0,0,NA,13.1,15.0,NA,NA,1,1,1,1,1,1,1,R,JV,multicap w/ vole
1048,2021,6,talo,supplement,deworm,10/11/2021,3,E4,219709,1048,M,0,NA,NA,NA,0,12.5,13.5,NA,NA,1,1,1,1,0,0,1,R,NM,multicap w/ vole
1049,2021,6,talo,supplement,deworm,10/11/2021,3,C1,226220,1049,F,0,0,0,0,NA,13.7,18.8,NA,1,1,1,1,1,1,0,1,R,JV,
1050,2021,6,talo,supplement,deworm,10/11/2021,3,G5,219697,1050,M,0,NA,NA,NA,0,11.8,12.5,NA,1,1,1,1,1,1,1,1,R,NM,
1051,2021,6,talo,supplement,deworm,10/11/2021,3,J2,226235,1051,M,0,NA,NA,NA,0,13.0,15.0,NA,1,1,1,1,1,1,1,1,R,JV,
1053,2021,6,talo,supplement,deworm,10/11/2021,3,K1,226263,1053,M,0,NA,NA,NA,0,12.4,16.0,NA,1,1,1,1,1,1,1,1,R,NM,
1052,2021,6,talo,supplement,deworm,10/11/2021,3,F3,226704,1052,M,0,NA,NA,NA,0,12.8,17.0,NA,1,1,1,1,1,1,1,1,R,JV,
NA,2021,6,talo,supplement,deworm,10/11/2021,4,J1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NM,
1069,2021,6,ketunpesa,control,deworm,10/13/2021,1,D4,219753,1069,M,0,NA,NA,NA,0,13.5,17.5,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1068,2021,6,ketunpesa,control,deworm,10/13/2021,1,D1,226262,1068,M,0,NA,NA,NA,1,12.8,15.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1071,2021,6,ketunpesa,control,deworm,10/13/2021,1,K2,226226,1071,F,0,0,0,0,NA,13.0,15.0,NA,NA,1,1,1,1,1,1,1,R,JV,
1070,2021,6,ketunpesa,control,deworm,10/13/2021,1,C1,219631,1070,M,0,NA,NA,NA,0,12.8,17.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1072,2021,6,ketunpesa,control,deworm,10/13/2021,1,E1,226186,1072,M,0,NA,NA,NA,0,13.3,14.5,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1073,2021,6,ketunpesa,control,deworm,10/13/2021,1,A1,226791,1073,M,0,NA,NA,NA,0,12.7,18.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1074,2021,6,ketunpesa,control,deworm,10/13/2021,1,K5,219800,1074,M,0,NA,NA,NA,0,13.4,15.0,NA,NA,1,1,1,1,1,1,1,R,JV,"multicap w/ vole, FR, FE collected 6-3"
1075,2021,6,ketunpesa,control,deworm,10/13/2021,1,K1,219637,1075,F,0,0,0,0,NA,12.3,15.5,NA,1,1,1,1,1,1,1,1,R,NM,
1076,2021,6,ketunpesa,control,deworm,10/13/2021,1,K5,219680,1076,F,0,0,0,0,NA,12.9,16.5,NA,1,1,1,1,1,0,0,1,R,JV,multicap w/ vole
1077,2021,6,ketunpesa,control,deworm,10/13/2021,1,K3,219796,1077,M,0,NA,NA,NA,0,12.4,17.0,NA,1,1,1,1,1,1,1,1,R,NM,
1078,2021,6,ketunpesa,control,deworm,10/13/2021,1,A5,219678,1078,F,0,0,0,0,NA,13.0,13.5,NA,1,1,1,1,1,1,1,1,R,JV,
NA,2021,6,ketunpesa,control,deworm,10/13/2021,1,A6,219647,NA,NA,NA,NA,NA,NA,NA,NA,14.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,NM,new
1058,2021,6,kuoppa,supplement,control,10/13/2021,1,A3,219977,1058,M,0,NA,NA,NA,0,13.9,22.0,NA,NA,1,1,1,1,1,1,0,R,JV,
1059,2021,6,kuoppa,supplement,control,10/13/2021,1,J2,226189,1059,F,0,0,0,0,NA,13.5,23.0,NA,NA,1,1,1,1,1,1,0,R,NM,
1060,2021,6,kuoppa,supplement,control,10/13/2021,1,D2,226197,1060,M,0,NA,NA,NA,0,12.6,15.0,NA,NA,1,1,1,1,1,1,0,R,JV,
1061,2021,6,kuoppa,supplement,control,10/13/2021,1,D3,226280,1061,M,0,NA,NA,NA,0,12.9,15.5,NA,NA,1,1,1,1,1,1,0,R,NM,bleeder
1062,2021,6,kuoppa,supplement,control,10/13/2021,1,B5,219691,1062,F,0,NA,NA,NA,0,13.0,14.5,NA,NA,1,1,1,1,1,1,0,R,JV,FR not fresh
1063,2021,6,kuoppa,supplement,control,10/13/2021,1,E6,226703,1063,M,0,NA,NA,NA,0,12.2,13.5,NA,1,1,1,1,1,1,1,0,R,NM,"multicap w/ vole, FE collected 6-3"
1064,2021,6,kuoppa,supplement,control,10/13/2021,1,E2,219784,1064,M,0,NA,NA,NA,0,13.0,15.5,NA,1,1,1,1,1,1,1,0,R,JV,multicap w/ vole
1065,2021,6,kuoppa,supplement,control,10/13/2021,1,E6,226210,1065,F,0,0,0,0,NA,12.7,14.5,NA,NA,1,1,1,1,0,0,0,R,NM,multicap w/ vole
1066,2021,6,kuoppa,supplement,control,10/13/2021,1,E2,219750,1066,F,0,0,0,0,NA,12.6,14.5,NA,1,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, FR collected 6-3, FR not fresh"
1067,2021,6,kuoppa,supplement,control,10/13/2021,1,E1,219777,1067,M,0,NA,NA,NA,0,12.8,19.5,NA,1,1,1,1,1,1,1,0,R,NM,
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,C5,219703,NA,NA,NA,NA,NA,NA,NA,NA,12.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,D4,219643,NA,NA,NA,NA,NA,NA,NA,NA,23.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,I2,219605,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,G1,219721,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,K1,219748,NA,NA,NA,NA,NA,NA,NA,NA,14.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,J1,219741,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,B2,219730,NA,NA,NA,NA,NA,NA,NA,NA,9.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,G5,219754,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,A5,219668,NA,NA,NA,NA,NA,NA,NA,NA,14.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,1,K6,219608,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,new
NA,2021,6,kuoppa,supplement,control,10/13/2021,2,D2,219649,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,"deworm given, monthly recap"
1079,2021,6,puro,supplement,deworm,10/13/2021,1,A6,219738,1079,F,0,0,0,0,NA,13.8,15.5,NA,NA,1,1,1,1,1,1,1,R,JV,"multicap w/ voles, FR collected 6-3 not fresh"
1080,2021,6,puro,supplement,deworm,10/13/2021,1,I6,226206,1080,F,0,0,0,0,NA,12.3,12.5,NA,NA,1,1,1,1,1,1,1,R,NM,
1081,2021,6,puro,supplement,deworm,10/13/2021,1,A6,226233,1081,M,0,NA,NA,NA,1,13.5,16.5,NA,NA,1,1,1,1,0,0,1,R,JV,"multicap w/ vole, bleeder"
1082,2021,6,puro,supplement,deworm,10/13/2021,1,A2,219760,1082,M,0,NA,NA,NA,0,12.1,13.5,NA,1,1,1,1,1,0,0,1,R,NM,multicap w/ vole
1083,2021,6,puro,supplement,deworm,10/13/2021,1,G3,219622,1083,F,0,0,0,0,NA,12.3,11.0,NA,1,1,1,1,1,0,0,1,R,JV,"multicap w/ vole, slow breather"
1085,2021,6,puro,supplement,deworm,10/13/2021,1,A2,219780,1085,F,0,0,0,0,NA,12.6,12.5,NA,1,1,1,1,1,0,0,1,R,NM,multicap w/ vole
1084,2021,6,puro,supplement,deworm,10/13/2021,1,G3,219636,1084,F,0,0,0,0,NA,12.6,13.5,NA,1,1,1,1,1,1,1,1,DP,JV,"multicap w/ vole, FR + FE collected 6-3, FR not fresh"
1086,2021,6,puro,supplement,deworm,10/13/2021,1,K1,226295,1086,M,0,NA,NA,NA,0,13.1,14.5,NA,NA,1,1,1,1,1,1,1,R,JV,"multicap w/ vole, FR+FE collected, FR not fresh"
1087,2021,6,puro,supplement,deworm,10/13/2021,1,K1,219815,1087,M,0,NA,NA,NA,0,12.6,17.5,NA,NA,1,1,1,1,1,1,1,R,NM,"multicap w/ vole, FE+FR collected 6-3"
1088,2021,6,puro,supplement,deworm,10/13/2021,1,C1,219654,1088,F,0,0,0,0,NA,13.4,16.0,NA,1,1,1,1,1,1,1,1,R,JV,
1089,2021,6,puro,supplement,deworm,10/13/2021,1,K2,226264,1089,F,0,0,0,0,NA,12.1,12.0,NA,NA,1,1,1,1,1,1,1,R,NM,FR not fresh
1090,2021,6,puro,supplement,deworm,10/13/2021,1,D1,226205,1090,M,0,NA,NA,NA,0,12.5,15.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1091,2021,6,puro,supplement,deworm,10/13/2021,1,E6,219686,1091,M,0,NA,NA,NA,0,12.4,13.5,NA,1,1,1,1,1,1,1,1,R,JV,FR not fresh
1092,2021,6,puro,supplement,deworm,10/13/2021,1,H5,219747,1092,M,0,NA,NA,NA,0,12.6,15.0,NA,1,1,1,1,1,1,1,1,R,NM,
1093,2021,6,puro,supplement,deworm,10/13/2021,1,D2,219676,1093,M,0,NA,NA,NA,0,12.0,12.5,NA,1,1,1,1,1,1,1,1,R,NM,
1094,2021,6,puro,supplement,deworm,10/13/2021,1,K6,219673,1094,F,0,0,0,0,NA,13.1,14.5,NA,1,1,1,1,1,1,1,1,R,JV,
1095,2021,6,puro,supplement,deworm,10/13/2021,1,E1,219669,1095,M,0,NA,NA,NA,0,13.4,16.0,NA,1,1,1,1,1,1,1,1,R,JV,bleeder
1096,2021,6,puro,supplement,deworm,10/13/2021,1,A1,219687,1096,M,0,NA,NA,NA,0,12.5,16.5,NA,1,1,1,1,1,1,1,1,R,NM,
1097,2021,6,puro,supplement,deworm,10/13/2021,1,C1,219619,1097,F,0,0,0,0,NA,12.2,13.5,NA,1,1,1,1,1,1,1,1,R,JV,
NA,2021,6,puro,supplement,deworm,10/13/2021,1,A3,219612,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,1,R,NM,new
1109,2021,6,ketunpesa,control,deworm,10/14/2021,3,K5,219667,1109,M,0,NA,NA,NA,0,12.9,15.0,NA,1,1,1,1,1,0,0,1,R,JV,multicap w/ vole
1098,2021,6,kuoppa,supplement,control,10/14/2021,3,F4,219754,1098,F,0,0,0,0,NA,12.9,15.0,NA,1,1,1,1,1,1,1,NA,R,JV,FR not fresh
1099,2021,6,kuoppa,supplement,control,10/14/2021,3,D3,219649,1099,F,0,0,0,0,NA,12.0,13.5,NA,1,1,1,1,1,1,1,NA,R,NM,FR not fresh
1100,2021,6,kuoppa,supplement,control,10/14/2021,3,E6,226284,1100,F,0,0,0,0,NA,12.2,14.0,NA,NA,1,1,1,1,1,1,0,R,JV,
1101,2021,6,kuoppa,supplement,control,10/14/2021,3,D5,219643,1101,M,0,NA,NA,NA,1,13.0,23.0,NA,1,1,1,1,1,1,1,NA,R,NM,bleeder
1103,2021,6,kuoppa,supplement,control,10/14/2021,3,B2,219730,1103,F,0,0,0,0,NA,12.6,12.0,NA,1,1,1,1,1,1,1,NA,R,JV,FR not fresh
1102,2021,6,kuoppa,supplement,control,10/14/2021,3,I2,219741,1102,M,0,NA,NA,NA,0,12.9,14.5,NA,1,1,1,1,1,1,1,NA,R,NM,
1104,2021,6,kuoppa,supplement,control,10/14/2021,3,G1,219721,1104,M,0,NA,NA,NA,0,13.3,15.0,NA,1,1,1,1,1,1,1,NA,R,NM,
1105,2021,6,kuoppa,supplement,control,10/14/2021,3,C5,219703,1105,F,0,0,0,0,NA,12.5,12.0,NA,1,1,1,1,1,1,1,NA,R,JV,"FR not fresh, bleeder"
1106,2021,6,kuoppa,supplement,control,10/14/2021,3,K5,226767,1106,F,0,0,0,0,NA,12.9,18.0,NA,NA,1,1,1,1,1,1,0,R,NM,
1107,2021,6,kuoppa,supplement,control,10/14/2021,3,K4,219618,1107,F,0,0,0,0,NA,13.2,14.0,NA,1,1,1,1,1,1,1,0,R,JV,
1108,2021,6,kuoppa,supplement,control,10/14/2021,3,H1,219617,1108,F,0,0,0,0,NA,12.7,13.5,NA,1,1,1,1,1,1,1,0,R,NM,
NA,2021,6,kuoppa,supplement,control,10/14/2021,4,K1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,JV,new
1110,2021,6,puro,supplement,deworm,10/14/2021,3,K1,219732,1110,M,0,NA,NA,NA,0,12.4,15.0,NA,NA,1,1,1,1,1,1,1,R,NM,
1111,2021,6,puro,supplement,deworm,10/14/2021,3,F3,226255,1111,M,0,NA,NA,NA,0,13.0,13.0,NA,NA,1,1,1,1,1,1,1,DP,JV,
1112,2021,6,puro,supplement,deworm,10/14/2021,3,A1,226105,1112,M,0,NA,NA,NA,0,13.1,19.0,NA,NA,1,1,1,1,1,1,1,R,NM,bleeder
1113,2021,6,puro,supplement,deworm,10/14/2021,3,B3,219681,1113,M,0,NA,NA,NA,0,13.0,15.5,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1115,2021,6,puro,supplement,deworm,10/14/2021,3,J2,226722,1115,F,0,0,0,0,NA,12.8,13.5,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
1114,2021,6,puro,supplement,deworm,10/14/2021,3,A3,226150,1114,M,0,NA,NA,NA,0,12.9,19.5,NA,NA,1,1,1,1,1,1,1,R,NM,bleeder
1116,2021,6,puro,supplement,deworm,10/14/2021,3,J4,219693,1116,M,0,NA,NA,NA,0,12.8,12.5,NA,NA,1,1,1,1,1,1,1,DP,JV,FE not fresh
1117,2021,6,puro,supplement,deworm,10/14/2021,3,E1,226156,1117,F,0,0,0,0,NA,12.9,17.5,NA,NA,1,1,1,1,0,0,1,R,NM,multicap w/ 3 voles
1118,2021,6,puro,supplement,deworm,10/14/2021,3,E1,219606,1118,F,0,0,0,0,NA,13.0,15.0,NA,1,1,1,1,1,0,0,1,R,JV,"multicap w/ 3 voles, dirty swab"
